Date,Prediction
1976-07-01,47.480693842276196
1976-07-01,47.480693842276196
1976-07-01,47.480693842276196
1976-08-01,47.34950903261688
1976-08-01,47.34950903261688
1976-08-01,47.34950903261688
1976-08-01,47.34950903261688
1976-08-01,47.34950903261688
1976-09-01,47.21832422295756
1976-09-01,47.21832422295756
1976-09-01,47.21832422295756
1976-09-01,47.21832422295756
1976-09-01,47.21832422295756
1976-10-01,47.087139413298246
1976-10-01,47.087139413298246
1976-10-01,47.087139413298246
1976-10-01,47.087139413298246
1976-10-01,47.087139413298246
1976-11-01,46.95595460363893
1976-11-01,46.95595460363893
1976-11-01,46.95595460363893
1976-11-01,46.95595460363893
1976-11-01,46.95595460363893
1976-12-01,46.82476979397961
1976-12-01,46.82476979397961
1976-12-01,46.82476979397961
1976-12-01,46.82476979397961
1976-12-01,46.82476979397961
1977-01-01,49.3259783377448
1977-01-01,49.3259783377448
1977-01-01,49.3259783377448
1977-01-01,49.3259783377448
1977-01-01,49.3259783377448
1977-02-01,49.194793528085484
1977-02-01,49.194793528085484
1977-02-01,49.194793528085484
1977-02-01,49.194793528085484
1977-02-01,49.194793528085484
1977-03-01,49.06360871842617
1977-03-01,49.06360871842617
1977-03-01,49.06360871842617
1977-03-01,49.06360871842617
1977-03-01,49.06360871842617
1977-04-01,48.93242390876685
1977-04-01,48.93242390876685
1977-04-01,48.93242390876685
1977-04-01,48.93242390876685
1977-04-01,48.93242390876685
1977-05-01,48.80123909910753
1977-05-01,48.80123909910753
1977-05-01,48.80123909910753
1977-05-01,48.80123909910753
1977-05-01,48.80123909910753
1977-06-01,48.67005428944822
1977-06-01,48.67005428944822
1977-06-01,48.67005428944822
1977-06-01,48.67005428944822
1977-06-01,48.67005428944822
1977-07-01,48.5388694797889
1977-07-01,48.5388694797889
1977-07-01,48.5388694797889
1977-07-01,48.5388694797889
1977-07-01,48.5388694797889
1977-08-01,48.40768467012958
1977-08-01,48.40768467012958
1977-08-01,48.40768467012958
1977-08-01,48.40768467012958
1977-08-01,48.40768467012958
1977-09-01,48.27649986047027
1977-09-01,48.27649986047027
1977-09-01,48.27649986047027
1977-09-01,48.27649986047027
1977-09-01,48.27649986047027
1977-10-01,48.14531505081095
1977-10-01,48.14531505081095
1977-10-01,48.14531505081095
1977-10-01,48.14531505081095
1977-10-01,48.14531505081095
1977-11-01,48.01413024115163
1977-11-01,48.01413024115163
1977-11-01,48.01413024115163
1977-11-01,48.01413024115163
1977-11-01,48.01413024115163
1977-12-01,47.88294543149232
1977-12-01,47.88294543149232
1977-12-01,47.88294543149232
1977-12-01,47.88294543149232
1977-12-01,47.88294543149232
1978-01-01,50.384153975257504
1978-01-01,50.384153975257504
1978-01-01,50.384153975257504
1978-01-01,50.384153975257504
1978-01-01,50.384153975257504
1978-02-01,50.25296916559819
1978-02-01,50.25296916559819
1978-02-01,50.25296916559819
1978-02-01,50.25296916559819
1978-02-01,50.25296916559819
1978-03-01,50.12178435593887
1978-03-01,50.12178435593887
1978-03-01,50.12178435593887
1978-03-01,50.12178435593887
1978-03-01,50.12178435593887
1978-04-01,49.990599546279554
1978-04-01,49.990599546279554
1978-04-01,49.990599546279554
1978-04-01,49.990599546279554
1978-04-01,49.990599546279554
1978-05-01,49.85941473662024
1978-05-01,49.85941473662024
1978-05-01,49.85941473662024
1978-05-01,49.85941473662024
1978-05-01,49.85941473662024
1978-06-01,49.72822992696092
1978-06-01,49.72822992696092
1978-06-01,49.72822992696092
1978-06-01,49.72822992696092
1978-06-01,49.72822992696092
1978-07-01,49.597045117301604
1978-07-01,49.597045117301604
1978-07-01,49.597045117301604
1978-07-01,49.597045117301604
1978-07-01,49.597045117301604
1978-08-01,49.46586030764229
1978-08-01,49.46586030764229
1978-08-01,49.46586030764229
1978-08-01,49.46586030764229
1978-08-01,49.46586030764229
1978-09-01,49.33467549798297
1978-09-01,49.33467549798297
1978-09-01,49.33467549798297
1978-09-01,49.33467549798297
1978-09-01,49.33467549798297
1978-10-01,49.203490688323654
1978-10-01,49.203490688323654
1978-10-01,49.203490688323654
1978-10-01,49.203490688323654
1978-10-01,49.203490688323654
1978-11-01,49.07230587866434
1978-11-01,49.07230587866434
1978-11-01,49.07230587866434
1978-11-01,49.07230587866434
1978-11-01,49.07230587866434
1978-12-01,48.94112106900502
1978-12-01,48.94112106900502
1978-12-01,48.94112106900502
1978-12-01,48.94112106900502
1978-12-01,48.94112106900502
1979-01-01,51.44232961277021
1979-01-01,51.44232961277021
1979-01-01,51.44232961277021
1979-01-01,51.44232961277021
1979-01-01,51.44232961277021
1979-02-01,51.31114480311089
1979-02-01,51.31114480311089
1979-02-01,51.31114480311089
1979-02-01,51.31114480311089
1979-02-01,51.31114480311089
1979-03-01,51.179959993451575
1979-03-01,51.179959993451575
1979-03-01,51.179959993451575
1979-03-01,51.179959993451575
1979-03-01,51.179959993451575
1979-04-01,51.04877518379226
1979-04-01,51.04877518379226
1979-04-01,51.04877518379226
1979-04-01,51.04877518379226
1979-04-01,51.04877518379226
1979-05-01,50.91759037413294
1979-05-01,50.91759037413294
1979-05-01,50.91759037413294
1979-05-01,50.91759037413294
1979-05-01,50.91759037413294
1979-06-01,50.786405564473625
1979-06-01,50.786405564473625
1979-06-01,50.786405564473625
1979-06-01,50.786405564473625
1979-06-01,50.786405564473625
1979-07-01,50.65522075481431
1979-07-01,50.65522075481431
1979-07-01,50.65522075481431
1979-07-01,50.65522075481431
1979-07-01,50.65522075481431
1979-08-01,50.52403594515499
1979-08-01,50.52403594515499
1979-08-01,50.52403594515499
1979-08-01,50.52403594515499
1979-08-01,50.52403594515499
1979-09-01,50.392851135495675
1979-09-01,50.392851135495675
1979-09-01,50.392851135495675
1979-09-01,50.392851135495675
1979-09-01,50.392851135495675
1979-10-01,50.26166632583636
1979-10-01,50.26166632583636
1979-10-01,50.26166632583636
1979-10-01,50.26166632583636
1979-10-01,50.26166632583636
1979-11-01,50.13048151617704
1979-11-01,50.13048151617704
1979-11-01,50.13048151617704
1979-11-01,50.13048151617704
1979-11-01,50.13048151617704
1979-12-01,49.999296706517725
1979-12-01,49.999296706517725
1979-12-01,49.999296706517725
1979-12-01,49.999296706517725
1979-12-01,49.999296706517725
1980-01-01,52.50050525028291
1980-01-01,52.50050525028291
1980-01-01,52.50050525028291
1980-01-01,52.50050525028291
1980-01-01,52.50050525028291
1980-02-01,52.369320440623596
1980-02-01,52.369320440623596
1980-02-01,52.369320440623596
1980-02-01,52.369320440623596
1980-02-01,52.369320440623596
1980-03-01,52.23813563096428
1980-03-01,52.23813563096428
1980-03-01,52.23813563096428
1980-03-01,52.23813563096428
1980-03-01,52.23813563096428
1980-04-01,52.10695082130496
1980-04-01,52.10695082130496
1980-04-01,52.10695082130496
1980-04-01,52.10695082130496
1980-04-01,52.10695082130496
1980-05-01,51.975766011645646
1980-05-01,51.975766011645646
1980-05-01,51.975766011645646
1980-05-01,51.975766011645646
1980-05-01,51.975766011645646
1980-06-01,51.84458120198633
1980-06-01,51.84458120198633
1980-06-01,51.84458120198633
1980-06-01,51.84458120198633
1980-06-01,51.84458120198633
1980-07-01,51.71339639232701
1980-07-01,51.71339639232701
1980-07-01,51.71339639232701
1980-07-01,51.71339639232701
1980-07-01,51.71339639232701
1980-08-01,51.582211582667696
1980-08-01,51.582211582667696
1980-08-01,51.582211582667696
1980-08-01,51.582211582667696
1980-08-01,51.582211582667696
1980-09-01,51.45102677300838
1980-09-01,51.45102677300838
1980-09-01,51.45102677300838
1980-09-01,51.45102677300838
1980-09-01,51.45102677300838
1980-10-01,51.31984196334906
1980-10-01,51.31984196334906
1980-10-01,51.31984196334906
1980-10-01,51.31984196334906
1980-10-01,51.31984196334906
1980-11-01,51.188657153689746
1980-11-01,51.188657153689746
1980-11-01,51.188657153689746
1980-11-01,51.188657153689746
1980-11-01,51.188657153689746
1980-12-01,51.05747234403043
1980-12-01,51.05747234403043
1980-12-01,51.05747234403043
1980-12-01,51.05747234403043
1980-12-01,51.05747234403043
1981-01-01,53.55868088779562
1981-01-01,53.55868088779562
1981-01-01,53.55868088779562
1981-01-01,53.55868088779562
1981-01-01,53.55868088779562
1981-02-01,53.4274960781363
1981-02-01,53.4274960781363
1981-02-01,53.4274960781363
1981-02-01,53.4274960781363
1981-02-01,53.4274960781363
1981-03-01,53.296311268476984
1981-03-01,53.296311268476984
1981-03-01,53.296311268476984
1981-03-01,53.296311268476984
1981-03-01,53.296311268476984
1981-04-01,53.16512645881767
1981-04-01,53.16512645881767
1981-04-01,53.16512645881767
1981-04-01,53.16512645881767
1981-04-01,53.16512645881767
1981-05-01,53.03394164915835
1981-05-01,53.03394164915835
1981-05-01,53.03394164915835
1981-05-01,53.03394164915835
1981-05-01,53.03394164915835
1981-06-01,52.902756839499034
1981-06-01,52.902756839499034
1981-06-01,52.902756839499034
1981-06-01,52.902756839499034
1981-06-01,52.902756839499034
1981-07-01,52.77157202983972
1981-07-01,52.77157202983972
1981-07-01,52.77157202983972
1981-07-01,52.77157202983972
1981-07-01,52.77157202983972
1981-08-01,52.6403872201804
1981-08-01,52.6403872201804
1981-08-01,52.6403872201804
1981-08-01,52.6403872201804
1981-08-01,52.6403872201804
1981-09-01,52.509202410521084
1981-09-01,52.509202410521084
1981-09-01,52.509202410521084
1981-09-01,52.509202410521084
1981-09-01,52.509202410521084
1981-10-01,52.37801760086177
1981-10-01,52.37801760086177
1981-10-01,52.37801760086177
1981-10-01,52.37801760086177
1981-10-01,52.37801760086177
1981-11-01,52.24683279120245
1981-11-01,52.24683279120245
1981-11-01,52.24683279120245
1981-11-01,52.24683279120245
1981-11-01,52.24683279120245
1981-12-01,52.115647981543134
1981-12-01,52.115647981543134
1981-12-01,52.115647981543134
1981-12-01,52.115647981543134
1981-12-01,52.115647981543134
1982-01-01,54.61685652530832
1982-01-01,54.61685652530832
1982-01-01,54.61685652530832
1982-01-01,54.61685652530832
1982-01-01,54.61685652530832
1982-02-01,54.485671715649005
1982-02-01,54.485671715649005
1982-02-01,54.485671715649005
1982-02-01,54.485671715649005
1982-02-01,54.485671715649005
1982-03-01,54.35448690598969
1982-03-01,54.35448690598969
1982-03-01,54.35448690598969
1982-03-01,54.35448690598969
1982-03-01,54.35448690598969
1982-04-01,54.22330209633037
1982-04-01,54.22330209633037
1982-04-01,54.22330209633037
1982-04-01,54.22330209633037
1982-04-01,54.22330209633037
1982-05-01,54.092117286671055
1982-05-01,54.092117286671055
1982-05-01,54.092117286671055
1982-05-01,54.092117286671055
1982-05-01,54.092117286671055
1982-06-01,53.96093247701174
1982-06-01,53.96093247701174
1982-06-01,53.96093247701174
1982-06-01,53.96093247701174
1982-06-01,53.96093247701174
1982-07-01,53.82974766735242
1982-07-01,53.82974766735242
1982-07-01,53.82974766735242
1982-07-01,53.82974766735242
1982-07-01,53.82974766735242
1982-08-01,53.698562857693105
1982-08-01,53.698562857693105
1982-08-01,53.698562857693105
1982-08-01,53.698562857693105
1982-08-01,53.698562857693105
1982-09-01,53.56737804803379
1982-09-01,53.56737804803379
1982-09-01,53.56737804803379
1982-09-01,53.56737804803379
1982-09-01,53.56737804803379
1982-10-01,53.43619323837447
1982-10-01,53.43619323837447
1982-10-01,53.43619323837447
1982-10-01,53.43619323837447
1982-10-01,53.43619323837447
1982-11-01,53.305008428715155
1982-11-01,53.305008428715155
1982-11-01,53.305008428715155
1982-11-01,53.305008428715155
1982-11-01,53.305008428715155
1982-12-01,53.17382361905584
1982-12-01,53.17382361905584
1982-12-01,53.17382361905584
1982-12-01,53.17382361905584
1982-12-01,53.17382361905584
1983-01-01,55.675032162821026
1983-01-01,55.675032162821026
1983-01-01,55.675032162821026
1983-01-01,55.675032162821026
1983-01-01,55.675032162821026
1983-02-01,55.54384735316171
1983-02-01,55.54384735316171
1983-02-01,55.54384735316171
1983-02-01,55.54384735316171
1983-02-01,55.54384735316171
1983-03-01,55.41266254350239
1983-03-01,55.41266254350239
1983-03-01,55.41266254350239
1983-03-01,55.41266254350239
1983-03-01,55.41266254350239
1983-04-01,55.281477733843076
1983-04-01,55.281477733843076
1983-04-01,55.281477733843076
1983-04-01,55.281477733843076
1983-04-01,55.281477733843076
1983-05-01,55.15029292418376
1983-05-01,55.15029292418376
1983-05-01,55.15029292418376
1983-05-01,55.15029292418376
1983-05-01,55.15029292418376
1983-06-01,55.01910811452444
1983-06-01,55.01910811452444
1983-06-01,55.01910811452444
1983-06-01,55.01910811452444
1983-06-01,55.01910811452444
1983-07-01,54.887923304865126
1983-07-01,54.887923304865126
1983-07-01,54.887923304865126
1983-07-01,54.887923304865126
1983-07-01,54.887923304865126
1983-08-01,54.75673849520581
1983-08-01,54.75673849520581
1983-08-01,54.75673849520581
1983-08-01,54.75673849520581
1983-08-01,54.75673849520581
1983-09-01,54.62555368554649
1983-09-01,54.62555368554649
1983-09-01,54.62555368554649
1983-09-01,54.62555368554649
1983-09-01,54.62555368554649
1983-10-01,54.494368875887176
1983-10-01,54.494368875887176
1983-10-01,54.494368875887176
1983-10-01,54.494368875887176
1983-10-01,54.494368875887176
1983-11-01,54.36318406622786
1983-11-01,54.36318406622786
1983-11-01,54.36318406622786
1983-11-01,54.36318406622786
1983-11-01,54.36318406622786
1983-12-01,54.23199925656854
1983-12-01,54.23199925656854
1983-12-01,54.23199925656854
1983-12-01,54.23199925656854
1983-12-01,54.23199925656854
1984-01-01,56.733207800333275
1984-01-01,56.733207800333275
1984-01-01,56.733207800333275
1984-01-01,56.733207800333275
1984-01-01,56.733207800333275
1984-02-01,56.60202299067396
1984-02-01,56.60202299067396
1984-02-01,56.60202299067396
1984-02-01,56.60202299067396
1984-02-01,56.60202299067396
1984-03-01,56.47083818101464
1984-03-01,56.47083818101464
1984-03-01,56.47083818101464
1984-03-01,56.47083818101464
1984-03-01,56.47083818101464
1984-04-01,56.339653371355325
1984-04-01,56.339653371355325
1984-04-01,56.339653371355325
1984-04-01,56.339653371355325
1984-04-01,56.339653371355325
1984-05-01,56.20846856169601
1984-05-01,56.20846856169601
1984-05-01,56.20846856169601
1984-05-01,56.20846856169601
1984-05-01,56.20846856169601
1984-06-01,56.07728375203669
1984-06-01,56.07728375203669
1984-06-01,56.07728375203669
1984-06-01,56.07728375203669
1984-06-01,56.07728375203669
1984-07-01,55.946098942377375
1984-07-01,55.946098942377375
1984-07-01,55.946098942377375
1984-07-01,55.946098942377375
1984-07-01,55.946098942377375
1984-08-01,55.81491413271806
1984-08-01,55.81491413271806
1984-08-01,55.81491413271806
1984-08-01,55.81491413271806
1984-08-01,55.81491413271806
1984-09-01,55.68372932305874
1984-09-01,55.68372932305874
1984-09-01,55.68372932305874
1984-09-01,55.68372932305874
1984-09-01,55.68372932305874
1984-10-01,55.552544513399425
1984-10-01,55.552544513399425
1984-10-01,55.552544513399425
1984-10-01,55.552544513399425
1984-10-01,55.552544513399425
1984-11-01,55.42135970374011
1984-11-01,55.42135970374011
1984-11-01,55.42135970374011
1984-11-01,55.42135970374011
1984-11-01,55.42135970374011
1984-12-01,55.29017489408079
1984-12-01,55.29017489408079
1984-12-01,55.29017489408079
1984-12-01,55.29017489408079
1984-12-01,55.29017489408079
1985-01-01,57.79138343784598
1985-01-01,57.79138343784598
1985-01-01,57.79138343784598
1985-01-01,57.79138343784598
1985-01-01,57.79138343784598
1985-02-01,57.66019862818666
1985-02-01,57.66019862818666
1985-02-01,57.66019862818666
1985-02-01,57.66019862818666
1985-02-01,57.66019862818666
1985-03-01,57.529013818527346
1985-03-01,57.529013818527346
1985-03-01,57.529013818527346
1985-03-01,57.529013818527346
1985-03-01,57.529013818527346
1985-04-01,57.39782900886803
1985-04-01,57.39782900886803
1985-04-01,57.39782900886803
1985-04-01,57.39782900886803
1985-04-01,57.39782900886803
1985-05-01,57.26664419920871
1985-05-01,57.26664419920871
1985-05-01,57.26664419920871
1985-05-01,57.26664419920871
1985-05-01,57.26664419920871
1985-06-01,57.135459389549396
1985-06-01,57.135459389549396
1985-06-01,57.135459389549396
1985-06-01,57.135459389549396
1985-06-01,57.135459389549396
1985-07-01,57.00427457989008
1985-07-01,57.00427457989008
1985-07-01,57.00427457989008
1985-07-01,57.00427457989008
1985-07-01,57.00427457989008
1985-08-01,56.87308977023076
1985-08-01,56.87308977023076
1985-08-01,56.87308977023076
1985-08-01,56.87308977023076
1985-08-01,56.87308977023076
1985-09-01,56.741904960571446
1985-09-01,56.741904960571446
1985-09-01,56.741904960571446
1985-09-01,56.741904960571446
1985-09-01,56.741904960571446
1985-10-01,56.61072015091213
1985-10-01,56.61072015091213
1985-10-01,56.61072015091213
1985-10-01,56.61072015091213
1985-10-01,56.61072015091213
1985-11-01,56.47953534125281
1985-11-01,56.47953534125281
1985-11-01,56.47953534125281
1985-11-01,56.47953534125281
1985-11-01,56.47953534125281
1985-12-01,56.348350531593496
1985-12-01,56.348350531593496
1985-12-01,56.348350531593496
1985-12-01,56.348350531593496
1985-12-01,56.348350531593496
1986-01-01,58.849559075358684
1986-01-01,58.849559075358684
1986-01-01,58.849559075358684
1986-01-01,58.849559075358684
1986-01-01,58.849559075358684
1986-02-01,58.71837426569937
1986-02-01,58.71837426569937
1986-02-01,58.71837426569937
1986-02-01,58.71837426569937
1986-02-01,58.71837426569937
1986-03-01,58.58718945604005
1986-03-01,58.58718945604005
1986-03-01,58.58718945604005
1986-03-01,58.58718945604005
1986-03-01,58.58718945604005
1986-04-01,58.456004646380734
1986-04-01,58.456004646380734
1986-04-01,58.456004646380734
1986-04-01,58.456004646380734
1986-04-01,58.456004646380734
1986-05-01,58.32481983672142
1986-05-01,58.32481983672142
1986-05-01,58.32481983672142
1986-05-01,58.32481983672142
1986-05-01,58.32481983672142
1986-06-01,58.1936350270621
1986-06-01,58.1936350270621
1986-06-01,58.1936350270621
1986-06-01,58.1936350270621
1986-06-01,58.1936350270621
1986-07-01,58.062450217402784
1986-07-01,58.062450217402784
1986-07-01,58.062450217402784
1986-07-01,58.062450217402784
1986-07-01,58.062450217402784
1986-08-01,57.93126540774347
1986-08-01,57.93126540774347
1986-08-01,57.93126540774347
1986-08-01,57.93126540774347
1986-08-01,57.93126540774347
1986-09-01,57.80008059808415
1986-09-01,57.80008059808415
1986-09-01,57.80008059808415
1986-09-01,57.80008059808415
1986-09-01,57.80008059808415
1986-10-01,57.668895788424834
1986-10-01,57.668895788424834
1986-10-01,57.668895788424834
1986-10-01,57.668895788424834
1986-10-01,57.668895788424834
1986-11-01,57.53771097876552
1986-11-01,57.53771097876552
1986-11-01,57.53771097876552
1986-11-01,57.53771097876552
1986-11-01,57.53771097876552
1986-12-01,57.4065261691062
1986-12-01,57.4065261691062
1986-12-01,57.4065261691062
1986-12-01,57.4065261691062
1986-12-01,57.4065261691062
1987-01-01,59.90773471287139
1987-01-01,59.90773471287139
1987-01-01,59.90773471287139
1987-01-01,59.90773471287139
1987-01-01,59.90773471287139
1987-02-01,59.77654990321207
1987-02-01,59.77654990321207
1987-02-01,59.77654990321207
1987-02-01,59.77654990321207
1987-02-01,59.77654990321207
1987-03-01,59.645365093552755
1987-03-01,59.645365093552755
1987-03-01,59.645365093552755
1987-03-01,59.645365093552755
1987-03-01,59.645365093552755
1987-04-01,59.51418028389344
1987-04-01,59.51418028389344
1987-04-01,59.51418028389344
1987-04-01,59.51418028389344
1987-04-01,59.51418028389344
1987-05-01,59.38299547423412
1987-05-01,59.38299547423412
1987-05-01,59.38299547423412
1987-05-01,59.38299547423412
1987-05-01,59.38299547423412
1987-06-01,59.251810664574805
1987-06-01,59.251810664574805
1987-06-01,59.251810664574805
1987-06-01,59.251810664574805
1987-06-01,59.251810664574805
1987-07-01,59.12062585491549
1987-07-01,59.12062585491549
1987-07-01,59.12062585491549
1987-07-01,59.12062585491549
1987-07-01,59.12062585491549
1987-08-01,58.98944104525617
1987-08-01,58.98944104525617
1987-08-01,58.98944104525617
1987-08-01,58.98944104525617
1987-08-01,58.98944104525617
1987-09-01,58.858256235596855
1987-09-01,58.858256235596855
1987-09-01,58.858256235596855
1987-09-01,58.858256235596855
1987-09-01,58.858256235596855
1987-10-01,58.72707142593754
1987-10-01,58.72707142593754
1987-10-01,58.72707142593754
1987-10-01,58.72707142593754
1987-10-01,58.72707142593754
1987-11-01,58.59588661627822
1987-11-01,58.59588661627822
1987-11-01,58.59588661627822
1987-11-01,58.59588661627822
1987-11-01,58.59588661627822
1987-12-01,58.464701806618905
1987-12-01,58.464701806618905
1987-12-01,58.464701806618905
1987-12-01,58.464701806618905
1987-12-01,58.464701806618905
1988-01-01,60.96591035038409
1988-01-01,60.96591035038409
1988-01-01,60.96591035038409
1988-01-01,60.96591035038409
1988-01-01,60.96591035038409
1988-02-01,60.834725540724776
1988-02-01,60.834725540724776
1988-02-01,60.834725540724776
1988-02-01,60.834725540724776
1988-02-01,60.834725540724776
1988-03-01,60.70354073106546
1988-03-01,60.70354073106546
1988-03-01,60.70354073106546
1988-03-01,60.70354073106546
1988-03-01,60.70354073106546
1988-04-01,60.57235592140614
1988-04-01,60.57235592140614
1988-04-01,60.57235592140614
1988-04-01,60.57235592140614
1988-04-01,60.57235592140614
1988-05-01,60.441171111746826
1988-05-01,60.441171111746826
1988-05-01,60.441171111746826
1988-05-01,60.441171111746826
1988-05-01,60.441171111746826
1988-06-01,60.30998630208751
1988-06-01,60.30998630208751
1988-06-01,60.30998630208751
1988-06-01,60.30998630208751
1988-06-01,60.30998630208751
1988-07-01,60.17880149242819
1988-07-01,60.17880149242819
1988-07-01,60.17880149242819
1988-07-01,60.17880149242819
1988-07-01,60.17880149242819
